85,71,0.00033,0.00032,0.00021
86,40,0.00033,0.00033,0.00021
87,48,0.00033,0.00034,0.00021
88,96,0.00033,0.00034,0.00022
89,62,0.00033,0.00035,0.00022
90,9,0.00034,0.00035,0.00022
91,11,0.00035,0.00035,0.00022
92,27,0.00036,0.00035,0.00022
93,63,0.00036,0.00036,0.00022
94,51,0.00036,0.00037,0.00022
95,7,0.00037,0.00037,0.00022
96,66,0.00037,0.00038,0.00022
97,84,0.00037,0.00038,0.00023
98,72,0.00037,0.00039,0.00023
99,18,0.00038,0.00039,0.00023
100,91,0.00038,0.00039,0.00024
101,82,0.00038,0.00039,0.00025
102,29,0.00039,0.00039,0.00025
103,85,0.00039,0.00039,0.00026
104,50,0.00039,0.0004,0.00026
105,20,0.0004,0.0004,0.00026
106,36,0.00041,0.0004,0.00026
107,88,0.00041,0.0004,0.00027
108,7,0.00042,0.0004,0.00027
109,28,0.00043,0.0004,0.00027
110,94,0.00043,0.0004,0.00028
111,68,0.00043,0.00041,0.00028
112,0,0.00044,0.00041,0.00028
113,4,0.00045,0.00041,0.00028
114,0,0.00046,0.00041,0.00028
115,90,0.00046,0.00041,0.00029
116,63,0.00046,0.00042,0.00029
117,8,0.00047,0.00042,0.00029
118,66,0.00047,0.00043,0.00029
119,58,0.00047,0.00044,0.00029
120,69,0.00047,0.00045,0.00029
121,56,0.00047,0.00046,0.00029
122,83,0.00047,0.00046,0.0003
123,100,0.00047,0.00046,0.00031
124,0,0.00048,0.00046,0.00031
125,89,0.00048,0.00046,0.00032
126,23,0.00049,0.00046,0.00032
127,76,0.00049,0.00047,0.00032
128,50,0.00049,0.00048,0.00032
129,79,0.00049,0.00049,0.00032
130,34,0.0005,0.00049,0.00032
131,70,0.0005,0.0005,0.00032
132,89,0.0005,0.0005,0.00033
133,27,0.00051,0.0005,0.00033
134,18,0.00052,0.0005,0.00033
135,29,0.00053,0.0005,0.00033
136,43,0.00053,0.00051,0.00033
137,22,0.00054,0.00051,0.00033
138,86,0.00054,0.00051,0.00034
139,42,0.00054,0.00052,0.00034
140,25,0.00055,0.00052,0.00034
141,69,0.00055,0.00053,0.00034
142,76,0.00055,0.00054,0.00034
143,39,0.00055,0.00055,0.00034
144,75,0.00055,0.00056,0.00034
145,96,0.00055,0.00056,0.00035
146,57,0.00055,0.00057,0.00035
147,25,0.00056,0.00057,0.00035
148,32,0.00057,0.00057,0.00035
149,65,0.00057,0.00058,0.00035
150,32,0.00058,0.00058,0.00035
151,35,0.00059,0.00058,0.00035
152,32,0.0006,0.00058,0.00035
153,70,0.0006,0.00059,0.00035
154,49,0.0006,0.0006,0.00035
155,69,0.0006,0.00061,0.00035
156,44,0.0006,0.00062,0.00035
157,36,0.00061,0.00062,0.00035
158,9,0.00062,0.00062,0.00035
159,78,0.00062,0.00063,0.00035
160,37,0.00063,0.00063,0.00035
161,24,0.00064,0.00063,0.00035
162,76,0.00064,0.00064,0.00035
163,80,0.00064,0.00064,0.00036
164,62,0.00064,0.00065,0.00036
165,72,0.00064,0.00066,0.00036
166,33,0.00065,0.00066,0.00036
167,29,0.00066,0.00066,0.00036
168,88,0.00066,0.00066,0.00037
169,51,0.00066,0.00067,0.00037
170,3,0.00067,0.00067,0.00037
171,69,0.00067,0.00068,0.00037
172,79,0.00067,0.00069,0.00037
173,24,0.00068,0.00069,0.00037
174,64,0.00068,0.0007,0.00037
175,98,0.00068,0.0007,0.00038
176,36,0.00069,0.0007,0.00038
177,83,0.00069,0.0007,0.00039
178,19,0.0007,0.0007,0.00039
179,8,0.00071,0.0007,0.00039
180,59,0.00071,0.00071,0.00039
181,38,0.00071,0.00072,0.00039
182,63,0.00071,0.00073,0.00039
183,14,0.00072,0.00073,0.00039
184,39,0.00072,0.00074,0.00039
185,64,0.00072,0.00075,0.00039
186,91,0.00072,0.00075,0.0004
187,71,0.00072,0.00076,0.0004
188,71,0.00072,0.00077,0.0004
189,93,0.00072,0.00077,0.00041
190,38,0.00072,0.00078,0.00041
191,82,0.00072,0.00078,0.00042
192,33,0.00073,0.00078,0.00042
193,4,0.00074,0.00078,0.00042
194,53,0.00074,0.00079,0.00042
195,55,0.00074,0.0008,0.00042
196,93,0.00074,0.0008,0.00043
197,25,0.00075,0.0008,0.00043
198,93,0.00075,0.0008,0.00044
199,62,0.00075,0.00081,0.00044
200,91,0.00075,0.00081,0.00045
201,55,0.00075,0.00082,0.00045
202,47,0.00075,0.00083,0.00045
203,1,0.00076,0.00083,0.00045
204,97,0.00076,0.00083,0.00046
205,86,0.00076,0.00083,0.00047
206,28,0.00077,0.00083,0.00047
207,70,0.00077,0.00084,0.00047
208,65,0.00077,0.00085,0.00047
209,56,0.00077,0.00086,0.00047
210,87,0.00077,0.00086,0.00048
211,17,0.00078,0.00086,0.00048
212,43,0.00078,0.00087,0.00048
213,71,0.00078,0.00088,0.00048
214,86,0.00078,0.00088,0.00049
215,87,0.00078,0.00088,0.0005
216,41,0.00078,0.00089,0.0005
217,29,0.00079,0.00089,0.0005
218,79,0.00079,0.0009,0.0005
219,81,0.00079,0.0009,0.00051
220,20,0.0008,0.0009,0.00051
221,100,0.0008,0.0009,0.00052
222,42,0.0008,0.00091,0.00052
223,73,0.0008,0.00092,0.00052
224,71,0.0008,0.00093,0.00052
225,4,0.00081,0.00093,0.00052
226,40,0.00081,0.00094,0.00052
227,92,0.00081,0.00094,0.00053
228,48,0.00081,0.00095,0.00053
229,21,0.00082,0.00095,0.00053
230,9,0.00083,0.00095,0.00053
231,64,0.00083,0.00096,0.00053
232,78,0.00083,0.00097,0.00053
233,63,0.00083,0.00098,0.00053
234,38,0.00083,0.00099,0.00053
235,33,0.00084,0.00099,0.00053
236,66,0.00084,0.001,0.00053
237,8,0.00085,0.001,0.00053
238,19,0.00086,0.001,0.00053
239,61,0.00086,0.00101,0.00053
240,70,0.00086,0.00102,0.00053
241,75,0.00086,0.00103,0.00053
242,93,0.00086,0.00103,0.00054
243,22,0.00087,0.00103,0.00054
244,42,0.00087,0.00104,0.00054
245,53,0.00087,0.00105,0.00054
246,23,0.00088,0.00105,0.00054
247,2,0.00089,0.00105,0.00054
248,48,0.00089,0.00106,0.00054
249,13,0.0009,0.00106,0.00054
250,60,0.0009,0.00107,0.00054
251,86,0.0009,0.00107,0.00055
252,32,0.00091,0.00107,0.00055
253,73,0.00091,0.00108,0.00055
254,69,0.00091,0.00109,0.00055
255,88,0.00091,0.00109,0.00056
256,85,0.00091,0.00109,0.00057
257,10,0.00092,0.00109,0.00057
258,95,0.00092,0.00109,0.00058
259,37,0.00093,0.00109,0.00058
260,61,0.00093,0.0011,0.00058
261,24,0.00094,0.0011,0.00058
262,17,0.00095,0.0011,0.00058
263,85,0.00095,0.0011,0.00059
264,74,0.00095,0.00111,0.00059
265,70,0.00095,0.00112,0.00059
266,4,0.00096,0.00112,0.00059
267,74,0.00096,0.00113,0.00059
268,69,0.00096,0.00114,0.00059
269,70,0.00096,0.00115,0.00059
270,41,0.00096,0.00116,0.00059
271,29,0.00097,0.00116,0.00059
272,5,0.00098,0.00116,0.00059
273,42,0.00098,0.00117,0.00059
274,82,0.00098,0.00117,0.0006
275,88,0.00098,0.00117,0.00061
276,8,0.00099,0.00117,0.00061
277,100,0.00099,0.00117,0.00062
278,20,0.001,0.00117,0.00062
279,31,0.00101,0.00117,0.00062
280,25,0.00102,0.00117,0.00062
281,63,0.00102,0.00118,0.00062
282,52,0.00102,0.00119,0.00062
283,11,0.00103,0.00119,0.00062
284,82,0.00103,0.00119,0.00063
285,42,0.00103,0.0012,0.00063
286,42,0.00103,0.00121,0.00063
287,38,0.00103,0.00122,0.00063
288,49,0.00103,0.00123,0.00063
289,76,0.00103,0.00124,0.00063
290,100,0.00103,0.00124,0.00064
291,71,0.00103,0.00125,0.00064
292,80,0.00103,0.00125,0.00065
293,74,0.00103,0.00126,0.00065
294,96,0.00103,0.00126,0.00066
295,26,0.00104,0.00126,0.00066
296,33,0.00105,0.00126,0.00066
297,80,0.00105,0.00126,0.00067
298,33,0.00106,0.00126,0.00067
299,9,0.00107,0.00126,0.00067
300,15,0.00108,0.00126,0.00067
301,43,0.00108,0.00127,0.00067
302,26,0.00109,0.00127,0.00067
303,87,0.00109,0.00127,0.00068
304,32,0.0011,0.00127,0.00068
305,68,0.0011,0.00128,0.00068
306,39,0.0011,0.00129,0.00068
307,33,0.00111,0.00129,0.00068
308,28,0.00112,0.00129,0.00068
309,32,0.00113,0.00129,0.00068
310,54,0.00113,0.0013,0.00068
311,63,0.00113,0.00131,0.00068
312,3,0.00114,0.00131,0.00068
313,49,0.00114,0.00132,0.00068
314,50,0.00114,0.00133,0.00068
315,4,0.00115,0.00133,0.00068
316,85,0.00115,0.00133,0.00069
317,51,0.00115,0.00134,0.00069
318,21,0.00116,0.00134,0.00069
319,78,0.00116,0.00135,0.00069
320,36,0.00117,0.00135,0.00069
321,28,0.00118,0.00135,0.00069
322,86,0.00118,0.00135,0.0007
323,93,0.00118,0.00135,0.00071
324,49,0.00118,0.00136,0.00071
325,85,0.00118,0.00136,0.00072
326,84,0.00118,0.00136,0.00073
327,81,0.00118,0.00136,0.00074
328,22,0.00119,0.00136,0.00074
329,75,0.00119,0.00137,0.00074
330,71,0.00119,0.00138,0.00074
331,82,0.00119,0.00138,0.00075
332,39,0.00119,0.00139,0.00075
333,13,0.0012,0.00139,0.00075
334,86,0.0012,0.00139,0.00076
335,27,0.00121,0.00139,0.00076
336,84,0.00121,0.00139,0.00077
337,33,0.00122,0.00139,0.00077
338,52,0.00122,0.0014,0.00077
339,40,0.00122,0.00141,0.00077
340,33,0.00123,0.00141,0.00077
341,1,0.00124,0.00141,0.00077
342,13,0.00125,0.00141,0.00077
343,47,0.00125,0.00142,0.00077
344,3,0.00126,0.00142,0.00077
345,2,0.00127,0.00142,0.00077
346,34,0.00128,0.00142,0.00077
347,30,0.00129,0.00142,0.00077
348,73,0.00129,0.00143,0.00077
349,34,0.0013,0.00143,0.00077
350,54,0.0013,0.00144,0.00077
351,83,0.0013,0.00144,0.00078
352,69,0.0013,0.00145,0.00078
353,75,0.0013,0.00146,0.00078
354,15,0.00131,0.00146,0.00078
355,20,0.00132,0.00146,0.00078
356,54,0.00132,0.00147,0.00078
357,65,0.00132,0.00148,0.00078
358,22,0.00133,0.00148,0.00078
359,72,0.00133,0.00149,0.00078
360,12,0.00134,0.00149,0.00078
361,59,0.00134,0.0015,0.00078
362,93,0.00134,0.0015,0.00079
363,92,0.00134,0.0015,0.0008
364,7,0.00135,0.0015,0.0008
365,98,0.00135,0.0015,0.00081
366,15,0.00136,0.0015,0.00081
367,89,0.00136,0.0015,0.00082
368,43,0.00136,0.00151,0.00082
369,67,0.00136,0.00152,0.00082
370,19,0.00137,0.00152,0.00082
371,0,0.00138,0.00152,0.00082
372,52,0.00138,0.00153,0.00082
373,4,0.00139,0.00153,0.00082
374,57,0.00139,0.00154,0.00082
375,50,0.00139,0.00155,0.00082
376,0,0.0014,0.00155,0.00082
377,3,0.00141,0.00155,0.00082
378,90,0.00141,0.00155,0.00083
379,41,0.00141,0.00156,0.00083
380,87,0.00141,0.00156,0.00084
381,20,0.00142,0.00156,0.00084
382,92,0.00142,0.00156,0.00085
383,38,0.00142,0.00157,0.00085
384,5,0.00143,0.00157,0.00085
385,23,0.00144,0.00157,0.00085
386,26,0.00145,0.00157,0.00085
387,26,0.00146,0.00157,0.00085
388,70,0.00146,0.00158,0.00085
389,47,0.00146,0.00159,0.00085
390,70,0.00146,0.0016,0.00085
391,78,0.00146,0.00161,0.00085
392,82,0.00146,0.00161,0.00086
393,5,0.00147,0.00161,0.00086
394,16,0.00148,0.00161,0.00086
395,96,0.00148,0.00161,0.00087
396,12,0.00149,0.00161,0.00087
397,26,0.0015,0.00161,0.00087
398,17,0.00151,0.00161,0.00087
399,55,0.00151,0.00162,0.00087
400,83,0.00151,0.00162,0.00088
401,4,0.00152,0.00162,0.00088
402,42,0.00152,0.00163,0.00088
403,95,0.00152,0.00163,0.00089
404,40,0.00152,0.00164,0.00089
405,15,0.00153,0.00164,0.00089
406,2,0.00154,0.00164,0.00089
407,16,0.00155,0.00164,0.00089
408,55,0.00155,0.00165,0.00089
409,77,0.00155,0.00166,0.00089
410,10,0.00156,0.00166,0.00089
411,25,0.00157,0.00166,0.00089
412,39,0.00157,0.00167,0.00089
413,79,0.00157,0.00168,0.00089
414,65,0.00157,0.00169,0.00089
415,26,0.00158,0.00169,0.00089
416,4,0.00159,0.00169,0.00089
417,80,0.00159,0.00169,0.0009
418,6,0.0016,0.00169,0.0009
419,85,0.0016,0.00169,0.00091
420,22,0.00161,0.00169,0.00091
421,43,0.00161,0.0017,0.00091
422,65,0.00161,0.00171,0.00091
423,55,0.00161,0.00172,0.00091
424,48,0.00161,0.00173,0.00091
425,53,0.00161,0.00174,0.00091
426,4,0.00162,0.00174,0.00091
427,51,0.00162,0.00175,0.00091
428,46,0.00162,0.00176,0.00091
429,79,0.00162,0.00177,0.00091
430,49,0.00162,0.00178,0.00091
431,2,0.00163,0.00178,0.00091
432,95,0.00163,0.00178,0.00092
433,26,0.00164,0.00178,0.00092
434,38,0.00164,0.00179,0.00092
435,93,0.00164,0.00179,0.00093
436,81,0.00164,0.00179,0.00094
437,49,0.00164,0.0018,0.00094
438,52,0.00164,0.00181,0.00094
439,38,0.00164,0.00182,0.00094
440,99,0.00164,0.00182,0.00095
441,51,0.00164,0.00183,0.00095
442,6,0.00165,0.00183,0.00095
443,100,0.00165,0.00183,0.00096
444,54,0.00165,0.00184,0.00096
445,31,0.00166,0.00184,0.00096
446,39,0.00166,0.00185,0.00096
447,100,0.00166,0.00185,0.00097
448,68,0.00166,0.00186,0.00097
449,63,0.00166,0.00187,0.00097
450,30,0.00167,0.00187,0.00097
451,24,0.00168,0.00187,0.00097
452,100,0.00168,0.00187,0.00098
453,8,0.00169,0.00187,0.00098
454,18,0.0017,0.00187,0.00098
455,30,0.00171,0.00187,0.00098
456,41,0.00171,0.00188,0.00098
457,42,0.00171,0.00189,0.00098
458,40,0.00171,0.0019,0.00098
459,57,0.00171,0.00191,0.00098
460,19,0.00172,0.00191,0.00098
461,27,0.00173,0.00191,0.00098
462,85,0.00173,0.00191,0.00099
463,74,0.00173,0.00192,0.00099
464,75,0.00173,0.00193,0.00099
465,66,0.00173,0.00194,0.00099
466,2,0.00174,0.00194,0.00099
467,35,0.00175,0.00194,0.00099
468,32,0.00176,0.00194,0.00099
469,38,0.00176,0.00195,0.00099
470,14,0.00177,0.00195,0.00099
471,32,0.00178,0.00195,0.00099
472,76,0.00178,0.00196,0.00099
473,43,0.00178,0.00197,0.00099
474,79,0.00178,0.00198,0.00099
475,31,0.00179,0.00198,0.00099
476,48,0.00179,0.00199,0.00099
477,96,0.00179,0.00199,0.001
478,98,0.00179,0.00199,0.00101
479,68,0.00179,0.002,0.00101
480,78,0.00179,0.00201,0.00101
481,76,0.00179,0.00202,0.00101
482,71,0.00179,0.00203,0.00101
483,29,0.0018,0.00203,0.00101
484,60,0.0018,0.00204,0.00101
485,85,0.0018,0.00204,0.00102
486,67,0.0018,0.00205,0.00102
487,91,0.0018,0.00205,0.00103
488,15,0.00181,0.00205,0.00103
489,91,0.00181,0.00205,0.00104
490,24,0.00182,0.00205,0.00104
491,43,0.00182,0.00206,0.00104
492,96,0.00182,0.00206,0.00105
493,65,0.00182,0.00207,0.00105
494,43,0.00182,0.00208,0.00105
495,3,0.00183,0.00208,0.00105
496,13,0.00184,0.00208,0.00105
497,94,0.00184,0.00208,0.00106
498,68,0.00184,0.00209,0.00106
499,94,0.00184,0.00209,0.00107
500,86,0.00184,0.00209,0.00108
501,18,0.00185,0.00209,0.00108
502,4,0.00186,0.00209,0.00108
503,38,0.00186,0.0021,0.00108
504,39,0.00186,0.00211,0.00108
505,50,0.00186,0.00212,0.00108
506,60,0.00186,0.00213,0.00108
507,82,0.00186,0.00213,0.00109
508,26,0.00187,0.00213,0.00109
509,41,0.00187,0.00214,0.00109
510,9,0.00188,0.00214,0.00109
511,35,0.00189,0.00214,0.00109
512,66,0.00189,0.00215,0.00109
513,0,0.0019,0.00215,0.00109
514,34,0.00191,0.00215,0.00109
515,90,0.00191,0.00215,0.0011
516,83,0.00191,0.00215,0.00111
517,84,0.00191,0.00215,0.00112
518,15,0.00192,0.00215,0.00112
519,4,0.00193,0.00215,0.00112
520,18,0.00194,0.00215,0.00112
521,1,0.00195,0.00215,0.00112
522,74,0.00195,0.00216,0.00112
523,93,0.00195,0.00216,0.00113
524,81,0.00195,0.00216,0.00114
525,13,0.00196,0.00216,0.00114
526,5,0.00197,0.00216,0.00114
527,5,0.00198,0.00216,0.00114
528,46,0.00198,0.00217,0.00114
529,3,0.00199,0.00217,0.00114
530,80,0.00199,0.00217,0.00115
531,37,0.002,0.00217,0.00115
532,19,0.00201,0.00217,0.00115
533,95,0.00201,0.00217,0.00116
534,11,0.00202,0.00217,0.00116
535,77,0.00202,0.00218,0.00116
536,80,0.00202,0.00218,0.00117
537,75,0.00202,0.00219,0.00117
538,66,0.00202,0.0022,0.00117
539,34,0.00203,0.0022,0.00117
540,75,0.00203,0.00221,0.00117
541,18,0.00204,0.00221,0.00117
542,52,0.00204,0.00222,0.00117
543,42,0.00204,0.00223,0.00117
544,20,0.00205,0.00223,0.00117
545,43,0.00205,0.00224,0.00117
546,55,0.00205,0.00225,0.00117
547,78,0.00205,0.00226,0.00117
548,59,0.00205,0.00227,0.00117
549,58,0.00205,0.00228,0.00117
550,34,0.00206,0.00228,0.00117
551,42,0.00206,0.00229,0.00117
552,29,0.00207,0.00229,0.00117
553,69,0.00207,0.0023,0.00117
554,55,0.00207,0.00231,0.00117
555,15,0.00208,0.00231,0.00117
556,20,0.00209,0.00231,0.00117
557,5,0.0021,0.00231,0.00117
558,93,0.0021,0.00231,0.00118
559,80,0.0021,0.00231,0.00119
560,15,0.00211,0.00231,0.00119
561,81,0.00211,0.00231,0.0012
562,25,0.00212,0.00231,0.0012
563,76,0.00212,0.00232,0.0012
564,14,0.00213,0.00232,0.0012
565,38,0.00213,0.00233,0.0012
566,14,0.00214,0.00233,0.0012
567,91,0.00214,0.00233,0.00121
568,15,0.00215,0.00233,0.00121
569,92,0.00215,0.00233,0.00122
570,17,0.00216,0.00233,0.00122
571,12,0.00217,0.00233,0.00122
572,0,0.00218,0.00233,0.00122
573,37,0.00219,0.00233,0.00122
574,38,0.00219,0.00234,0.00122
575,99,0.00219,0.00234,0.00123
576,67,0.00219,0.00235,0.00123
577,0,0.0022,0.00235,0.00123
578,18,0.00221,0.00235,0.00123
579,62,0.00221,0.00236,0.00123
580,69,0.00221,0.00237,0.00123
581,5,0.00222,0.00237,0.00123
582,80,0.00222,0.00237,0.00124
583,3,0.00223,0.00237,0.00124
584,7,0.00224,0.00237,0.00124
585,91,0.00224,0.00237,0.00125
586,60,0.00224,0.00238,0.00125
587,84,0.00224,0.00238,0.00126
588,69,0.00224,0.00239,0.00126
589,83,0.00224,0.00239,0.00127
590,5,0.00225,0.00239,0.00127
591,71,0.00225,0.0024,0.00127
592,76,0.00225,0.00241,0.00127
593,63,0.00225,0.00242,0.00127
594,91,0.00225,0.00242,0.00128
595,12,0.00226,0.00242,0.00128
596,32,0.00227,0.00242,0.00128
597,81,0.00227,0.00242,0.00129
598,4,0.00228,0.00242,0.00129
599,90,0.00228,0.00242,0.0013
600,34,0.00229,0.00242,0.0013
601,61,0.00229,0.00243,0.0013
602,86,0.00229,0.00243,0.00131
603,68,0.00229,0.00244,0.00131
604,100,0.00229,0.00244,0.00132
605,62,0.00229,0.00245,0.00132
606,80,0.00229,0.00245,0.00133
607,87,0.00229,0.00245,0.00134
608,10,0.0023,0.00245,0.00134
609,12,0.00231,0.00245,0.00134
610,84,0.00231,0.00245,0.00135
611,40,0.00231,0.00246,0.00135
612,8,0.00232,0.00246,0.00135
613,55,0.00232,0.00247,0.00135
614,94,0.00232,0.00247,0.00136
615,99,0.00232,0.00247,0.00137
616,96,0.00232,0.00247,0.00138
617,17,0.00233,0.00247,0.00138
618,68,0.00233,0.00248,0.00138
619,42,0.00233,0.00249,0.00138
620,89,0.00233,0.00249,0.00139
621,95,0.00233,0.00249,0.0014
622,32,0.00234,0.00249,0.0014
623,19,0.00235,0.00249,0.0014
624,20,0.00236,0.00249,0.0014
625,2,0.00237,0.00249,0.0014
626,58,0.00237,0.0025,0.0014
627,74,0.00237,0.00251,0.0014
628,97,0.00237,0.00251,0.00141
629,42,0.00237,0.00252,0.00141
630,74,0.00237,0.00253,0.00141
631,72,0.00237,0.00254,0.00141
632,49,0.00237,0.00255,0.00141
633,88,0.00237,0.00255,0.00142
634,6,0.00238,0.00255,0.00142
635,56,0.00238,0.00256,0.00142
636,95,0.00238,0.00256,0.00143
637,16,0.00239,0.00256,0.00143
638,45,0.00239,0.00257,0.00143
639,82,0.00239,0.00257,0.00144
640,59,0.00239,0.00258,0.00144
641,42,0.00239,0.00259,0.00144
642,24,0.0024,0.00259,0.00144
643,8,0.00241,0.00259,0.00144
644,51,0.00241,0.0026,0.00144
645,26,0.00242,0.0026,0.00144
646,65,0.00242,0.00261,0.00144
647,39,0.00242,0.00262,0.00144
648,91,0.00242,0.00262,0.00145
649,72,0.00242,0.00263,0.00145
650,42,0.00242,0.00264,0.00145
651,48,0.00242,0.00265,0.00145
652,69,0.00242,0.00266,0.00145
653,2,0.00243,0.00266,0.00145
654,22,0.00244,0.00266,0.00145
655,30,0.00245,0.00266,0.00145
656,6,0.00246,0.00266,0.00145
657,43,0.00246,0.00267,0.00145
658,30,0.00247,0.00267,0.00145
659,53,0.00247,0.00268,0.00145
660,49,0.00247,0.00269,0.00145
661,17,0.00248,0.00269,0.00145
662,78,0.00248,0.0027,0.00145
663,51,0.00248,0.00271,0.00145
664,61,0.00248,0.00272,0.00145
665,17,0.00249,0.00272,0.00145
666,89,0.00249,0.00272,0.00146
667,87,0.00249,0.00272,0.00147
668,50,0.00249,0.00273,0.00147
669,93,0.00249,0.00273,0.00148
670,94,0.00249,0.00273,0.00149
671,88,0.00249,0.00273,0.0015
672,22,0.0025,0.00273,0.0015
673,32,0.00251,0.00273,0.0015
674,10,0.00252,0.00273,0.0015
675,73,0.00252,0.00274,0.0015
676,65,0.00252,0.00275,0.0015
677,3,0.00253,0.00275,0.0015
678,21,0.00254,0.00275,0.0015
679,84,0.00254,0.00275,0.00151
680,100,0.00254,0.00275,0.00152
681,39,0.00254,0.00276,0.00152
682,42,0.00254,0.00277,0.00152
683,69,0.00254,0.00278,0.00152
684,47,0.00254,0.00279,0.00152
685,67,0.00254,0.0028,0.00152
686,21,0.00255,0.0028,0.00152
687,33,0.00256,0.0028,0.00152
688,59,0.00256,0.00281,0.00152
689,2,0.00257,0.00281,0.00152
690,80,0.00257,0.00281,0.00153
691,16,0.00258,0.00281,0.00153
692,42,0.00258,0.00282,0.00153
693,79,0.00258,0.00283,0.00153
694,30,0.00259,0.00283,0.00153
695,80,0.00259,0.00283,0.00154
696,71,0.00259,0.00284,0.00154
697,0,0.0026,0.00284,0.00154
698,15,0.00261,0.00284,0.00154
699,17,0.00262,0.00284,0.00154
700,13,0.00263,0.00284,0.00154
701,54,0.00263,0.00285,0.00154
702,48,0.00263,0.00286,0.00154
703,53,0.00263,0.00287,0.00154
704,48,0.00263,0.00288,0.00154
705,99,0.00263,0.00288,0.00155
706,82,0.00263,0.00288,0.00156
707,92,0.00263,0.00288,0.00157
708,59,0.00263,0.00289,0.00157
709,77,0.00263,0.0029,0.00157
710,84,0.00263,0.0029,0.00158
711,14,0.00264,0.0029,0.00158
712,47,0.00264,0.00291,0.00158
713,78,0.00264,0.00292,0.00158
714,14,0.00265,0.00292,0.00158
715,85,0.00265,0.00292,0.00159
716,6,0.00266,0.00292,0.00159
717,80,0.00266,0.00292,0.0016
718,24,0.00267,0.00292,0.0016
719,29,0.00268,0.00292,0.0016
720,20,0.00269,0.00292,0.0016
721,57,0.00269,0.00293,0.0016
722,17,0.0027,0.00293,0.0016
723,60,0.0027,0.00294,0.0016
724,27,0.00271,0.00294,0.0016
725,30,0.00272,0.00294,0.0016
726,30,0.00273,0.00294,0.0016
727,71,0.00273,0.00295,0.0016
728,21,0.00274,0.00295,0.0016
729,56,0.00274,0.00296,0.0016
730,64,0.00274,0.00297,0.0016
731,2,0.00275,0.00297,0.0016
732,70,0.00275,0.00298,0.0016
733,65,0.00275,0.00299,0.0016
734,4,0.00276,0.00299,0.0016
735,34,0.00277,0.00299,0.0016
736,15,0.00278,0.00299,0.0016
